Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
Call_2744,Agent_3,2023-10-21 23:22:10,12:01,Billing,Y,Yes,92,0:03:21,3.142169892391193
Call_2745,Agent_5,2023-10-16 19:02:02,5:54,Sales Inquiry,N,No,52,0:02:47,2.907933570470615
Call_2746,Agent_1,2023-05-05 08:59:39,20:43,Billing,Y,No,110,0:01:37,2.5568344744937552
Call_2747,Agent_5,2023-04-25 09:53:04,22:32,General Inquiry,N,No,28,0:04:48,4.549698141481441
Call_2748,Agent_4,2023-10-20 12:41:46,9:06,Sales Inquiry,N,No,22,0:09:16,4.5757340426799615
Call_2749,Agent_4,2023-03-17 22:35:16,13:54,Feedback,N,No,25,0:05:17,2.343265458566138
Call_2750,Agent_1,2023-05-08 00:44:52,18:51,General Inquiry,Y,No,34,0:09:05,3.460279016058792
Call_2751,Agent_1,2023-01-17 07:30:24,21:59,Feedback,N,Yes,52,0:07:02,4.707630248583456
Call_2752,Agent_3,2023-08-30 00:20:53,6:31,Technical Support,Y,No,9,0:03:28,4.848233995765407
Call_2753,Agent_5,2023-05-10 17:09:36,13:29,Technical Support,N,No,27,0:01:36,3.03583616168819
Call_2754,Agent_5,2023-11-27 12:42:43,21:42,Feedback,Y,Yes,65,0:05:39,2.811299221137307
Call_2755,Agent_5,2023-12-22 01:40:22,23:58,Sales Inquiry,Y,No,69,0:03:04,2.114777263714103
Call_2756,Agent_2,2023-07-25 20:18:16,15:24,Technical Support,N,Yes,83,0:09:37,4.83548749276164
Call_2757,Agent_5,2023-11-14 13:52:39,15:38,Sales Inquiry,N,Yes,115,0:04:42,1.5712572178914694
Call_2758,Agent_4,2023-04-02 22:47:51,14:56,Feedback,N,Yes,46,0:04:05,3.3193183041909
Call_2759,Agent_4,2023-11-21 21:10:41,7:26,Billing,N,Yes,87,0:04:03,2.1302010700745555
Call_2760,Agent_4,2023-09-05 03:37:05,23:24,Feedback,N,Yes,43,0:02:19,2.1160331613911865
Call_2761,Agent_1,2023-08-19 08:04:37,7:49,Feedback,Y,No,119,0:04:28,2.619874349504754
Call_2762,Agent_4,2023-11-22 04:47:06,16:38,Technical Support,N,Yes,104,0:06:16,4.995171743262619
Call_2763,Agent_3,2023-04-27 00:06:29,8:38,Technical Support,Y,Yes,119,0:09:16,1.2198652273592883
Call_2764,Agent_5,2023-06-13 18:58:40,16:52,Technical Support,N,No,62,0:06:10,3.314167272814126
Call_2765,Agent_4,2023-09-20 10:23:43,2:24,Sales Inquiry,Y,No,78,0:07:28,1.3302886321411087
Call_2766,Agent_5,2023-10-14 21:16:40,0:17,Technical Support,Y,No,67,0:08:01,1.6180833199620759
Call_2767,Agent_1,2023-03-28 05:17:26,6:11,Technical Support,Y,No,112,0:08:58,2.7582517670915947
Call_2768,Agent_3,2023-04-11 13:55:45,3:54,Technical Support,N,No,66,0:02:45,3.041840525385765
Call_2769,Agent_2,2023-05-01 20:04:30,17:05,Billing,N,No,83,0:04:33,2.035169633458096
Call_2770,Agent_3,2023-11-09 03:44:40,4:56,General Inquiry,N,Yes,109,0:04:37,2.2658285234976647
Call_2771,Agent_4,2023-09-22 11:29:30,14:28,Feedback,N,Yes,118,0:04:48,1.3478680810237322
Call_2772,Agent_1,2023-03-19 11:54:15,11:11,Feedback,Y,No,82,0:07:12,2.212879135377002
Call_2773,Agent_1,2023-03-16 15:08:43,1:02,Billing,Y,No,40,0:07:37,4.866233757522176
Call_2774,Agent_2,2023-08-06 00:37:00,23:57,Technical Support,N,No,31,0:06:46,4.778829526689927
Call_2775,Agent_3,2023-10-10 15:59:29,5:06,Technical Support,N,No,58,0:08:01,2.33951316054794
Call_2776,Agent_5,2023-11-26 08:28:57,7:04,Technical Support,N,No,64,0:08:14,3.2834157451150463
Call_2777,Agent_5,2023-09-03 16:16:06,8:51,General Inquiry,N,No,113,0:01:48,4.638381564443778
Call_2778,Agent_3,2023-07-17 03:12:50,17:49,Billing,N,No,26,0:02:08,1.0247352905635867
Call_2779,Agent_5,2023-06-04 18:49:55,20:10,Feedback,N,Yes,63,0:04:32,4.2427342813503675
Call_2780,Agent_5,2023-01-06 03:36:07,20:37,Feedback,Y,No,119,0:04:16,4.793478211155676
Call_2781,Agent_4,2023-04-02 15:41:56,17:06,General Inquiry,Y,Yes,22,0:06:54,1.3653029373342283
Call_2782,Agent_3,2023-01-01 17:19:50,19:57,Technical Support,Y,Yes,27,0:09:02,1.6457907441316841
Call_2783,Agent_5,2023-08-28 18:52:15,20:17,Billing,Y,No,27,0:01:46,4.842985211085422
Call_2784,Agent_3,2023-10-18 11:52:01,19:46,Billing,Y,Yes,109,0:04:03,3.150160574561385
Call_2785,Agent_5,2023-02-15 13:50:07,20:21,Feedback,N,Yes,103,0:04:26,1.0567865378868948
Call_2786,Agent_5,2023-09-01 12:17:08,8:13,General Inquiry,N,Yes,74,0:09:20,2.0305279950541166
Call_2787,Agent_1,2023-02-10 00:51:25,17:26,Sales Inquiry,Y,Yes,86,0:08:20,2.7997746970754385
Call_2788,Agent_4,2023-07-18 11:59:08,0:55,Sales Inquiry,N,No,25,0:08:10,3.771635644099071
Call_2789,Agent_1,2023-10-29 18:42:16,14:55,Technical Support,N,No,14,0:03:01,3.9326415125471983
Call_2790,Agent_5,2023-09-04 06:53:30,18:05,Technical Support,Y,Yes,22,0:03:42,4.981686051701825
Call_2791,Agent_5,2023-03-14 15:52:19,1:55,Sales Inquiry,Y,Yes,46,0:05:58,2.150044797535036
Call_2792,Agent_1,2023-06-09 18:52:25,3:18,Sales Inquiry,N,No,115,0:01:13,3.152880407473901
Call_2793,Agent_5,2023-10-02 18:34:13,16:04,Billing,Y,Yes,43,0:03:42,3.13329419143842
Call_2794,Agent_5,2023-11-18 04:36:06,19:05,Technical Support,Y,Yes,43,0:05:48,2.62258103778895
Call_2795,Agent_4,2023-10-29 12:24:49,10:37,Feedback,Y,Yes,70,0:02:32,1.6766475753696808
Call_2796,Agent_4,2023-01-04 17:34:26,5:35,Feedback,N,Yes,55,0:04:44,4.90982625273537
Call_2797,Agent_2,2023-02-09 16:30:00,21:37,Technical Support,Y,No,39,0:01:15,4.413268746666344
Call_2798,Agent_1,2023-02-15 11:17:24,1:20,Feedback,N,Yes,62,0:09:06,2.993332113176949
Call_2799,Agent_1,2023-08-20 06:45:22,13:01,Billing,N,Yes,80,0:05:45,3.4129816907361192
Call_2800,Agent_2,2023-06-29 18:06:03,6:35,Technical Support,N,No,50,0:07:59,1.9090442142386492
Call_2801,Agent_2,2023-02-16 13:44:53,18:08,Feedback,N,Yes,115,0:04:22,3.1751482815669876
Call_2802,Agent_2,2023-11-20 01:04:12,11:27,General Inquiry,N,Yes,107,0:01:53,3.7798805324859033
Call_2803,Agent_3,2023-12-08 11:21:27,16:51,Feedback,N,Yes,113,0:07:25,3.060668113546355
Call_2804,Agent_2,2023-08-02 22:41:35,15:19,General Inquiry,Y,Yes,95,0:02:24,4.9611406823397655
Call_2805,Agent_3,2023-09-12 11:07:14,4:58,Billing,Y,Yes,24,0:07:46,3.4453666249909047
Call_2806,Agent_1,2023-04-03 08:33:25,12:53,Billing,N,No,44,0:09:37,2.483894850368676
Call_2807,Agent_5,2023-06-05 01:37:01,12:27,Technical Support,N,No,94,0:08:40,4.088608110463353
Call_2808,Agent_4,2023-11-21 06:58:40,5:16,Feedback,N,Yes,96,0:07:34,1.6818500463265682
Call_2809,Agent_1,2023-10-09 17:59:41,21:54,General Inquiry,Y,Yes,109,0:02:38,2.538063254825066
Call_2810,Agent_5,2023-01-16 10:17:12,12:29,Technical Support,N,Yes,101,0:01:33,2.3878358015103434
Call_2811,Agent_3,2023-08-05 10:12:12,16:04,Billing,Y,No,7,0:03:05,2.727228380431109
Call_2812,Agent_3,2023-01-27 08:21:43,4:46,Technical Support,Y,Yes,70,0:03:26,4.127119303714905
Call_2813,Agent_4,2023-02-08 14:13:55,10:14,Technical Support,N,Yes,12,0:04:48,2.93669212865363
Call_2814,Agent_5,2023-09-22 03:45:41,14:12,Feedback,Y,No,19,0:02:53,4.176057801063851
Call_2815,Agent_1,2023-04-01 18:44:41,0:07,Billing,N,Yes,40,0:09:10,3.3059556125594636
Call_2816,Agent_1,2023-04-18 02:56:08,15:27,General Inquiry,Y,No,98,0:03:48,2.3682777386302214
Call_2817,Agent_3,2023-06-15 04:25:49,18:31,General Inquiry,Y,No,98,0:06:14,4.23991497473389
Call_2818,Agent_1,2023-06-19 18:24:17,20:19,Feedback,N,No,52,0:04:29,1.9531586822123663
Call_2819,Agent_1,2023-05-07 13:33:59,19:26,Technical Support,N,No,105,0:07:32,1.897531919199182
Call_2820,Agent_1,2023-10-28 01:52:12,5:59,General Inquiry,N,No,105,0:04:26,3.018011696219343
Call_2821,Agent_2,2023-05-22 00:59:20,22:23,Sales Inquiry,N,Yes,60,0:03:55,2.0433969838483557
Call_2822,Agent_3,2023-10-22 08:31:52,23:18,Feedback,N,Yes,23,0:06:18,1.0363481398048653
Call_2823,Agent_2,2023-09-20 08:29:20,19:39,General Inquiry,Y,No,75,0:03:31,3.593190109195206
Call_2824,Agent_1,2023-07-18 02:06:46,1:43,Billing,Y,No,105,0:08:42,3.044375285889592
Call_2825,Agent_3,2023-03-23 13:28:30,8:09,General Inquiry,Y,Yes,13,0:07:56,2.7820712579726448
Call_2826,Agent_5,2023-08-26 00:47:41,0:56,Sales Inquiry,N,Yes,119,0:02:00,4.867874058473261
Call_2827,Agent_4,2023-01-02 21:13:38,18:26,Billing,N,Yes,87,0:04:30,3.2847967358516548
Call_2828,Agent_4,2023-03-22 16:23:15,20:50,Sales Inquiry,Y,Yes,43,0:07:57,4.4537263111575385
Call_2829,Agent_5,2023-10-17 09:04:16,20:04,General Inquiry,Y,No,91,0:05:33,1.5578009448206407
Call_2830,Agent_3,2023-03-17 07:33:25,4:14,Technical Support,Y,Yes,118,0:02:15,3.2768258525177107
Call_2831,Agent_4,2023-04-24 07:10:16,10:36,Sales Inquiry,Y,No,64,0:09:26,4.471918506923611
Call_2832,Agent_3,2023-01-29 15:08:50,8:19,Sales Inquiry,N,No,112,0:04:58,3.332423029119592
Call_2833,Agent_5,2023-09-03 18:22:11,8:27,Technical Support,N,No,36,0:07:11,3.872056712508006
Call_2834,Agent_4,2023-04-12 14:17:07,16:10,Sales Inquiry,Y,Yes,99,0:04:10,2.4881742712488295
Call_2835,Agent_5,2023-01-27 11:41:40,19:58,Billing,N,No,14,0:03:59,1.3697980681482664
Call_2836,Agent_5,2023-10-24 00:46:23,1:40,Technical Support,N,No,54,0:09:39,2.8316011805082857
Call_2837,Agent_3,2023-03-03 08:42:31,4:39,Billing,N,Yes,120,0:05:41,2.57791756335543
Call_2838,Agent_1,2023-02-15 01:24:48,12:49,Billing,Y,No,17,0:05:04,4.46824072951579
Call_2839,Agent_3,2023-07-24 16:00:15,17:09,Feedback,Y,Yes,42,0:03:35,1.975981209409889
Call_2840,Agent_5,2023-12-27 20:15:29,14:41,Feedback,N,No,17,0:02:28,4.866936910140432
Call_2841,Agent_5,2023-04-22 12:59:46,3:38,Technical Support,Y,No,98,0:02:31,4.832552479217984
Call_2842,Agent_3,2023-03-29 02:59:30,18:04,General Inquiry,Y,Yes,94,0:03:52,1.9905265722857548
Call_2843,Agent_1,2023-12-23 22:23:09,2:02,Technical Support,Y,No,113,0:02:15,2.392207821909282
Call_2844,Agent_2,2023-08-13 04:09:00,5:15,Sales Inquiry,N,No,100,0:08:58,4.58222296349554
Call_2845,Agent_3,2023-06-08 11:18:24,0:38,Feedback,N,No,78,0:05:32,4.86648888358443
Call_2846,Agent_3,2023-02-23 17:33:26,21:01,Feedback,N,Yes,96,0:01:22,2.773756411344176
Call_2847,Agent_2,2023-08-22 09:04:56,23:53,Feedback,Y,No,5,0:03:22,2.2839881825635913
Call_2848,Agent_1,2023-11-29 09:49:51,2:10,General Inquiry,N,Yes,59,0:08:45,3.104376053006168
Call_2849,Agent_4,2023-05-31 13:11:39,5:16,General Inquiry,N,Yes,101,0:06:37,3.751076825462939
Call_2850,Agent_4,2023-11-09 10:00:53,17:39,Feedback,N,Yes,43,0:07:49,2.093898061499919
Call_2851,Agent_2,2023-08-11 05:50:23,15:14,Technical Support,N,No,102,0:01:05,3.945892698476291
Call_2852,Agent_5,2023-11-20 09:13:04,0:28,Technical Support,Y,Yes,19,0:05:31,1.2066294284585641
Call_2853,Agent_1,2023-04-16 04:27:21,11:48,Feedback,Y,No,14,0:06:20,1.1971779710576658
Call_2854,Agent_5,2023-10-21 01:41:03,15:28,Sales Inquiry,N,No,82,0:01:30,2.545150820582181
Call_2855,Agent_5,2023-05-01 21:15:38,23:25,Feedback,N,Yes,95,0:08:04,2.4138927682428823
Call_2856,Agent_5,2023-02-20 11:27:17,8:13,Feedback,Y,No,76,0:04:57,2.262532861468609
Call_2857,Agent_4,2023-02-01 15:33:11,21:39,Technical Support,Y,Yes,97,0:05:11,2.96407905067564
Call_2858,Agent_4,2023-11-12 21:36:14,11:38,Feedback,N,Yes,57,0:09:25,2.282934329246285
Call_2859,Agent_5,2023-11-09 23:29:11,4:15,Technical Support,Y,No,19,0:01:52,1.7690316738723677
Call_2860,Agent_5,2023-08-31 21:54:46,12:18,General Inquiry,N,No,8,0:01:47,2.2378781963544037
Call_2861,Agent_2,2023-04-25 23:47:07,9:28,Billing,Y,No,60,0:06:34,4.899617091240939
Call_2862,Agent_5,2023-03-15 02:55:46,16:37,Sales Inquiry,N,No,20,0:01:14,2.6444536679793944
Call_2863,Agent_5,2023-09-12 23:10:40,12:56,Sales Inquiry,N,No,81,0:06:47,2.778851107433343
Call_2864,Agent_4,2023-10-09 14:56:09,20:39,General Inquiry,Y,Yes,39,0:09:33,3.30617995980456
Call_2865,Agent_3,2023-01-24 06:02:48,9:15,Feedback,Y,Yes,85,0:06:31,4.933363073656906
Call_2866,Agent_2,2023-06-09 02:15:37,1:41,Technical Support,Y,Yes,109,0:02:23,1.966405105743052
Call_2867,Agent_1,2023-11-04 07:20:22,7:01,Technical Support,N,No,112,0:08:04,3.7251284421297353
Call_2868,Agent_5,2023-04-25 12:51:21,3:12,Billing,Y,Yes,40,0:07:04,3.8639387741668965
Call_2869,Agent_2,2023-09-15 14:32:22,13:21,Feedback,N,Yes,59,0:02:03,3.4292976671722637
Call_2870,Agent_5,2023-08-17 20:13:11,4:33,Sales Inquiry,Y,No,62,0:02:03,1.3543133585465763
Call_2871,Agent_2,2023-07-03 17:18:35,22:09,Billing,N,Yes,50,0:07:00,3.707489103310306
Call_2872,Agent_5,2023-06-30 13:32:42,2:17,General Inquiry,N,No,88,0:05:04,1.256378844144702
Call_2873,Agent_3,2023-09-06 08:35:02,17:45,Billing,Y,Yes,117,0:08:59,3.3845705981995877
Call_2874,Agent_2,2023-08-27 10:27:59,18:01,Technical Support,Y,Yes,114,0:03:11,3.9583247088869706
Call_2875,Agent_4,2023-03-07 02:00:16,17:25,General Inquiry,N,No,74,0:07:24,1.8438795624798017
Call_2876,Agent_5,2023-03-23 19:25:52,3:33,Sales Inquiry,Y,Yes,90,0:07:10,4.366488030171096
Call_2877,Agent_3,2023-06-30 04:25:36,1:13,Technical Support,Y,No,49,0:07:29,1.121415222132017
Call_2878,Agent_3,2023-02-14 04:58:14,5:29,General Inquiry,Y,No,97,0:01:16,4.375251454633224
Call_2879,Agent_1,2023-11-05 15:30:57,21:56,Billing,Y,No,45,0:02:07,2.8413162025710603
Call_2880,Agent_3,2023-05-17 00:42:39,19:15,Sales Inquiry,Y,No,76,0:03:15,1.870351759726578
Call_2881,Agent_4,2023-06-03 02:54:49,15:21,Feedback,N,No,56,0:05:17,1.535112579975872
Call_2882,Agent_1,2023-07-13 07:01:54,8:50,General Inquiry,N,Yes,102,0:09:59,4.81322867032949
Call_2883,Agent_2,2023-08-05 19:17:00,20:21,Technical Support,Y,Yes,99,0:06:06,1.2906623503246268
Call_2884,Agent_5,2023-02-05 19:24:01,17:02,Feedback,N,No,76,0:02:48,1.7963736797437027
Call_2885,Agent_3,2023-12-07 15:32:26,20:36,Billing,N,No,75,0:05:00,2.391289389732184
Call_2886,Agent_3,2023-01-03 21:51:19,1:11,Technical Support,N,Yes,42,0:08:08,3.480939395844482
Call_2887,Agent_5,2023-08-23 20:27:47,5:03,Billing,N,No,15,0:02:52,3.1792043411043935
Call_2888,Agent_5,2023-05-19 01:14:45,19:20,Sales Inquiry,N,No,68,0:08:31,1.502573969649256
Call_2889,Agent_2,2023-11-12 10:56:55,17:37,Feedback,Y,No,73,0:04:20,2.1589119349528585
Call_2890,Agent_5,2023-09-10 03:30:17,23:59,Feedback,N,Yes,113,0:01:17,1.9550070843440963
Call_2891,Agent_1,2023-09-17 10:43:02,7:51,Feedback,Y,Yes,104,0:04:51,1.8541714179613655
Call_2892,Agent_2,2023-03-26 20:21:10,2:31,Sales Inquiry,Y,Yes,96,0:05:08,2.644577345919948
Call_2893,Agent_3,2023-04-10 20:01:01,17:55,Sales Inquiry,N,No,52,0:02:31,3.8161258103666276
Call_2894,Agent_3,2023-09-20 18:15:35,22:44,Billing,N,Yes,66,0:03:19,1.8698117288689438
Call_2895,Agent_3,2023-09-22 12:50:33,1:19,Technical Support,Y,No,101,0:07:21,2.4667155188119256
Call_2896,Agent_3,2023-03-05 21:53:24,15:02,Technical Support,N,No,41,0:04:14,2.563669707364649
Call_2897,Agent_5,2023-09-11 15:25:42,6:00,General Inquiry,N,Yes,73,0:08:43,4.905826117741641
Call_2898,Agent_1,2023-08-21 05:29:38,7:50,General Inquiry,Y,Yes,99,0:01:50,4.818665427516276
Call_2899,Agent_4,2023-03-30 02:23:11,6:07,Sales Inquiry,Y,No,70,0:01:07,4.200550331008303
Call_2900,Agent_1,2023-07-01 04:27:52,6:17,Feedback,Y,Yes,46,0:06:52,1.9666356832767407
Call_2901,Agent_3,2023-09-30 07:51:34,2:41,Sales Inquiry,Y,No,55,0:06:22,1.2721492563666787
Call_2902,Agent_2,2023-11-03 16:17:21,3:46,Billing,Y,Yes,59,0:03:42,2.267616550882499
Call_2903,Agent_4,2023-11-17 18:29:58,23:12,Sales Inquiry,N,Yes,33,0:05:10,2.0671781977353234
Call_2904,Agent_5,2023-12-25 06:19:15,1:53,Billing,N,No,25,0:02:15,3.0237032005855755
Call_2905,Agent_5,2023-10-25 13:11:31,9:22,Sales Inquiry,N,Yes,74,0:09:11,4.110911640271173
Call_2906,Agent_4,2023-10-28 13:17:22,16:09,Feedback,Y,Yes,51,0:09:52,4.433291755515432
Call_2907,Agent_1,2023-10-24 01:48:02,16:56,Billing,N,Yes,92,0:09:38,4.379456341642034
Call_2908,Agent_2,2023-08-06 04:03:47,0:28,General Inquiry,N,No,13,0:09:51,2.438702244892271
Call_2909,Agent_3,2023-04-21 11:42:38,19:09,Sales Inquiry,Y,No,77,0:03:49,3.7489373738427316
Call_2910,Agent_3,2023-05-04 08:57:31,6:48,Sales Inquiry,Y,No,56,0:03:33,2.25133679009688
Call_2911,Agent_2,2023-07-26 05:18:29,23:27,Feedback,Y,No,88,0:07:33,1.2436221729407309
Call_2912,Agent_3,2023-02-26 14:57:26,2:29,Sales Inquiry,Y,No,33,0:03:02,3.806261062411769
Call_2913,Agent_2,2023-01-30 22:25:56,13:16,Billing,Y,No,29,0:08:18,1.0393102102791514
Call_2914,Agent_4,2023-09-29 23:25:46,12:09,Feedback,Y,No,120,0:09:47,2.6367303498339543
Call_2915,Agent_5,2023-09-07 20:08:16,6:08,Feedback,Y,No,46,0:07:06,2.317517077208303
Call_2916,Agent_1,2023-06-01 05:01:41,13:13,Technical Support,Y,Yes,26,0:06:00,3.7735101540754097
Call_2917,Agent_3,2023-10-15 18:07:58,15:07,General Inquiry,N,No,33,0:01:26,4.064981891041516
Call_2918,Agent_4,2023-10-23 07:02:35,5:14,Billing,N,Yes,106,0:08:35,2.2163785438851353
Call_2919,Agent_1,2023-11-12 22:01:51,17:17,Feedback,N,Yes,58,0:06:57,4.246508057779414
Call_2920,Agent_2,2023-06-22 03:28:40,14:03,Sales Inquiry,N,No,109,0:05:37,2.175667042019735
Call_2921,Agent_2,2023-08-25 16:40:17,7:47,Billing,N,No,113,0:04:13,2.785305439946245
Call_2922,Agent_1,2023-11-14 13:28:06,10:25,General Inquiry,N,No,53,0:02:27,3.9080741080565358
Call_2923,Agent_3,2023-02-28 22:12:01,2:05,Billing,N,Yes,23,0:08:55,3.7716809168991543
Call_2924,Agent_5,2023-05-16 16:09:42,0:14,Technical Support,N,Yes,89,0:07:09,4.9494738892488
Call_2925,Agent_1,2023-06-30 11:01:15,23:34,Billing,Y,No,63,0:07:07,1.9006440968637275
Call_2926,Agent_5,2023-07-25 01:52:44,9:55,Billing,N,No,82,0:01:55,3.6492716541583294
Call_2927,Agent_3,2023-09-14 15:32:03,8:36,Billing,Y,Yes,77,0:06:28,3.4387276331031096
Call_2928,Agent_4,2023-09-03 15:45:18,3:05,Feedback,Y,Yes,106,0:03:11,4.66039381796012
Call_2929,Agent_5,2023-09-05 15:59:17,23:27,Feedback,N,No,47,0:07:17,1.6254485665795002
Call_2930,Agent_5,2023-01-07 20:54:49,14:54,General Inquiry,Y,Yes,19,0:01:17,4.007192654347731
Call_2931,Agent_5,2023-10-02 02:28:46,7:20,General Inquiry,Y,No,76,0:05:12,3.2730744650750734
Call_2932,Agent_1,2023-07-16 02:21:05,16:37,General Inquiry,Y,No,95,0:07:25,2.0986634791516217
Call_2933,Agent_5,2023-12-29 08:04:20,15:16,Billing,N,Yes,119,0:08:41,2.8977396565886964
Call_2934,Agent_2,2023-09-23 23:39:02,20:20,Billing,N,No,51,0:02:11,2.335106388279191
Call_2935,Agent_2,2023-03-19 18:41:12,23:45,Billing,Y,No,40,0:05:54,3.3172536111538435
Call_2936,Agent_5,2023-08-10 06:16:44,3:21,General Inquiry,N,No,93,0:02:02,4.556002443258663
Call_2937,Agent_3,2023-10-17 10:10:16,6:20,Sales Inquiry,N,No,42,0:06:45,3.277219937648808
Call_2938,Agent_2,2023-06-07 16:52:32,14:30,Billing,Y,No,58,0:09:28,3.526889673306336
Call_2939,Agent_1,2023-11-25 05:59:29,12:17,Feedback,Y,Yes,85,0:03:19,3.074991388458838
Call_2940,Agent_2,2023-04-22 03:18:18,23:10,Sales Inquiry,N,No,19,0:07:19,1.2046620257819036
Call_2941,Agent_4,2023-01-06 01:37:37,12:33,General Inquiry,Y,Yes,63,0:06:03,1.931434227504377
Call_2942,Agent_4,2023-03-03 21:46:29,11:10,General Inquiry,N,Yes,95,0:08:30,2.968006917728331
Call_2943,Agent_2,2023-05-06 01:19:11,5:51,Feedback,N,Yes,71,0:04:50,2.240941134978819
Call_2944,Agent_2,2023-12-20 12:46:35,6:14,Billing,N,Yes,78,0:03:00,1.7270543910447769
Call_2945,Agent_4,2023-08-12 02:27:43,12:41,Billing,Y,No,29,0:05:37,3.0165313676737533
Call_2946,Agent_4,2023-04-05 22:33:29,1:40,General Inquiry,N,No,104,0:09:03,2.2912391737914013
Call_2947,Agent_4,2023-12-29 13:41:24,20:33,Feedback,N,Yes,10,0:02:19,2.032430572693659
Call_2948,Agent_5,2023-10-15 03:48:42,18:21,Feedback,Y,No,51,0:08:29,2.855941669761523
Call_2949,Agent_3,2023-01-24 02:13:06,10:47,Feedback,Y,No,43,0:06:08,1.5331370323286926
Call_2950,Agent_4,2023-04-02 16:22:21,8:00,Technical Support,Y,No,100,0:09:38,4.710982932301629
Call_2951,Agent_1,2023-11-04 11:44:11,7:10,Feedback,N,Yes,33,0:02:37,4.470808391676956
Call_2952,Agent_4,2023-01-23 01:36:04,3:56,General Inquiry,N,Yes,106,0:06:14,3.8304823429621413
Call_2953,Agent_4,2023-08-21 18:18:23,21:50,General Inquiry,Y,Yes,33,0:01:40,1.4248553103538248
Call_2954,Agent_4,2023-02-15 08:24:53,11:59,Feedback,Y,No,19,0:02:52,4.103509017878772
Call_2955,Agent_5,2023-03-19 18:08:16,1:15,Billing,N,Yes,9,0:04:35,4.231829312436076
Call_2956,Agent_3,2023-09-12 23:24:55,22:59,General Inquiry,N,Yes,91,0:08:14,4.07105847085735
Call_2957,Agent_1,2023-10-20 00:32:55,2:18,Feedback,N,Yes,65,0:05:02,1.4558635484769646
Call_2958,Agent_1,2023-01-09 02:24:39,4:44,Feedback,N,Yes,73,0:03:28,3.575631828271059
Call_2959,Agent_3,2023-07-29 08:03:20,7:07,Billing,Y,No,110,0:03:14,4.337299182997594
Call_2960,Agent_3,2023-07-16 22:19:10,22:20,Billing,N,Yes,60,0:07:04,3.309413604878671
Call_2961,Agent_2,2023-07-09 15:18:21,19:48,Sales Inquiry,Y,Yes,53,0:06:45,3.585629500912356
Call_2962,Agent_5,2023-07-27 15:02:32,10:10,Feedback,N,Yes,102,0:02:40,2.8334539177052247
Call_2963,Agent_1,2023-04-20 08:38:40,20:03,General Inquiry,Y,No,36,0:04:53,3.1148292795362105
Call_2964,Agent_2,2023-01-12 12:29:39,12:26,Sales Inquiry,Y,Yes,64,0:02:07,1.1375074334069009
Call_2965,Agent_3,2023-06-06 07:57:14,6:12,Sales Inquiry,N,Yes,66,0:07:24,3.5558520878931383
Call_2966,Agent_3,2023-10-01 12:58:44,9:03,Billing,Y,Yes,30,0:05:29,1.3257888515646368
Call_2967,Agent_2,2023-01-20 23:54:29,19:28,Billing,N,No,9,0:03:20,2.7400583773608935
Call_2968,Agent_5,2023-03-08 19:10:37,20:11,General Inquiry,N,No,86,0:09:13,2.1706203906696313
Call_2969,Agent_2,2023-02-03 08:30:56,23:27,Feedback,Y,No,36,0:03:22,3.1817118008468523
Call_2970,Agent_1,2023-08-27 19:51:06,1:32,Billing,Y,Yes,102,0:03:08,1.5336653420928283
Call_2971,Agent_2,2023-06-24 13:52:42,6:10,General Inquiry,Y,No,29,0:04:21,3.766573607893273
Call_2972,Agent_3,2023-04-01 19:03:14,19:45,Sales Inquiry,N,No,52,0:06:38,4.180046147713881
Call_2973,Agent_1,2023-03-19 13:04:47,4:25,Technical Support,N,Yes,44,0:01:06,1.653417798972626
Call_2974,Agent_3,2023-03-01 18:06:50,9:21,Technical Support,N,No,41,0:01:32,1.4172523494075286
Call_2975,Agent_2,2023-04-24 07:44:03,8:41,Billing,N,Yes,31,0:04:16,1.5820619311494366
Call_2976,Agent_1,2023-01-26 04:15:57,18:15,Feedback,N,Yes,13,0:04:48,4.508510247594007
Call_2977,Agent_1,2023-09-15 16:01:11,19:00,Billing,N,Yes,51,0:02:13,3.1127570470254247
Call_2978,Agent_2,2023-02-05 17:50:43,11:07,Billing,N,Yes,91,0:03:14,2.8690439840300104
Call_2979,Agent_5,2023-08-09 17:52:08,20:27,Feedback,Y,No,102,0:03:21,1.426847276409417
Call_2980,Agent_1,2023-09-19 15:17:57,10:52,General Inquiry,N,No,50,0:03:35,3.598224027027847
Call_2981,Agent_3,2023-03-02 01:42:04,21:29,Technical Support,N,No,75,0:07:49,4.47199836758036
Call_2982,Agent_4,2023-02-22 00:24:13,21:37,Billing,Y,Yes,13,0:01:50,4.312743477293812
Call_2983,Agent_2,2023-11-25 14:57:20,20:00,General Inquiry,N,Yes,118,0:04:05,3.504218835923205
Call_2984,Agent_5,2023-02-02 22:48:39,9:43,General Inquiry,N,Yes,55,0:05:14,1.3011148666066945
Call_2985,Agent_1,2023-12-03 16:38:44,22:44,Sales Inquiry,N,No,37,0:08:45,1.4495881087040519
Call_2986,Agent_3,2023-01-14 04:33:28,7:19,Feedback,Y,Yes,90,0:06:33,1.1972359484392987
Call_2987,Agent_5,2023-12-26 18:20:04,5:37,Feedback,Y,Yes,85,0:01:34,2.029916865969877
